call_uid,sound.files,cluster,call_type,p_contact,contact_thresh_pass,PC1,PC2,TSNE1,TSNE2,UMAP1,UMAP2
NMSU108_250410_0203__9,NMSU108_250410_0203.wav,1,non-contact,6.6765715491446114e-43,FALSE,-8.169535823683432,-0.36016510905127763,2.7045691168724817,38.16678259754922,10.176661523578264,0.5478576996354966
NMSU108_250410_0203__10,NMSU108_250410_0203.wav,1,non-contact,1.6067203681611763e-72,FALSE,-9.699341724597314,1.8793524130949655,5.594157269865571,40.41125469325709,11.048002275226214,1.5851838567285448
NMSU108_250410_0203__12,NMSU108_250410_0203.wav,1,non-contact,3.828001670319612e-95,FALSE,-10.532141443526267,2.411670425144004,6.202646281521029,41.38144698737577,11.065208467242815,1.5336813905267626
NMSU108_250410_0203__14,NMSU108_250410_0203.wav,1,non-contact,6.33548678599851e-116,FALSE,-7.628387866524442,4.815452229255025,8.812044635186117,41.00793526686616,10.726682695148089,1.4633545854120165
NMSU108_250410_0203__15,NMSU108_250410_0203.wav,1,non-contact,2.2463280950441732e-81,FALSE,-9.852954846071885,0.8558871402671193,5.035264955112023,42.24254651894824,11.08624843001137,1.3056265094308763
NMSU108_250410_0203__16,NMSU108_250410_0203.wav,6,non-contact,1.831514052513487e-41,FALSE,-1.9152789579642535,-4.96681636793187,-13.664774293340198,21.219052113556884,3.881698163745501,-3.2299915573568434
NMSU108_250410_0203__17,NMSU108_250410_0203.wav,1,non-contact,2.8733208418023844e-25,FALSE,-5.117117872336115,1.0038809528140833,3.843638151626012,33.20483432995621,9.113777192828753,0.735725400689116
NMSU108_250410_0203__18,NMSU108_250410_0203.wav,1,contact-like,4.777411337413645e-4,FALSE,-1.7613514100906555,1.6441838667886375,6.384985803633446,28.02674919897579,8.236617120502093,0.9568604209451584
NMSU108_250410_0203__19,NMSU108_250410_0203.wav,6,contact-like,0.11406935951730847,FALSE,-0.6957305303306485,1.2762406514708409,5.3456269109945165,8.689406243113273,3.12699869513283,-0.2103227994413467
NMSU108_250410_0203__20,NMSU108_250410_0203.wav,1,non-contact,9.03427435776531e-55,FALSE,-7.7947412550393596,1.871957557126232,5.856442615668427,38.472280221944494,10.229722055194475,1.2225397803811937
NMSU108_250410_0203__21,NMSU108_250410_0203.wav,1,non-contact,3.861168084425426e-49,FALSE,-7.286050848887149,2.8077392764163847,6.517586723647988,37.17361328056266,9.971952470538714,1.2044055440454393
NMSU108_250410_0203__22,NMSU108_250410_0203.wav,1,non-contact,1.888502883125267e-86,FALSE,-8.431901641057129,4.169842878746795,8.032848885818293,40.377655657005604,10.599949868915179,1.5114848592309862
NMSU108_250410_0203__23,NMSU108_250410_0203.wav,1,non-contact,6.340847832487672e-41,FALSE,-7.1838505212750565,1.559069589401745,5.174594401364598,37.04406049302782,9.936702760455706,1.0458433606653124
NMSU108_250410_0203__24,NMSU108_250410_0203.wav,1,non-contact,1.0422689618634859e-86,FALSE,-10.094926948132043,1.8590161681063095,5.88969555089875,41.60410426246622,11.079355272052386,1.5041618325738817
NMSU108_250410_0203__25,NMSU108_250410_0203.wav,1,non-contact,5.6782328687891e-55,FALSE,-7.3734829420095345,3.9744507925258543,7.203102857419522,37.22812481981164,10.001666101214983,1.2664298989801317
NMSU108_250410_0203__26,NMSU108_250410_0203.wav,2,contact-like,0.8481713747381192,TRUE,0.6357325999774837,2.564116756009326,16.303106099013878,-5.068481306259536,-1.3029931461833932,3.195574162247649
NMSU108_250410_0203__27,NMSU108_250410_0203.wav,2,contact-like,0.5907540341188348,FALSE,1.3303663629387918,3.663307534247106,23.948780084922273,-5.950923391774672,-1.2297042286418893,4.486209032776824
NMSU108_250410_0203__28,NMSU108_250410_0203.wav,2,contact-like,0.7581346394927109,FALSE,0.9716142815876846,6.027021204206225,23.323173769031264,5.359897565261565,0.7425034368015311,4.4198447444467455
NMSU108_250410_0203__29,NMSU108_250410_0203.wav,2,contact-like,0.9293672843937043,TRUE,1.3968948724446941,2.011997062225213,14.166340993760587,-13.379264773377075,-3.3789841806911447,2.784693358185759
NMSU108_250410_0203__30,NMSU108_250410_0203.wav,2,contact-like,0.9189135482819186,TRUE,1.4907595325729672,2.156130313420134,14.5625385758594,-14.184369791935522,-3.5703756487392404,2.8710399844674974
NMSU108_250410_0203__31,NMSU108_250410_0203.wav,3,contact-like,0.9692652296293403,TRUE,0.15357685118738687,-0.8283276414231127,-9.60225584933562,-4.902832171718707,-1.514508930447004,-1.8839746735067457
NMSU108_250410_0203__32,NMSU108_250410_0203.wav,2,contact-like,0.8935688647095208,TRUE,0.9507219616574943,2.585339900019873,16.72382024983583,-3.7730085731361265,-1.1049444353603342,3.300712702515593
NMSU108_250410_0203__33,NMSU108_250410_0203.wav,2,contact-like,0.8481078084597645,TRUE,0.5141121009704674,1.171589709558893,9.32075112781388,-8.519411411003452,-2.2822870886348703,1.7688246943979173
NMSU108_250410_0203__34,NMSU108_250410_0203.wav,2,contact-like,0.7330423397157381,FALSE,0.8700984767390536,2.0856285556187992,14.694709614038182,-2.851403106320439,-1.0767516768001535,2.923402664902678
NMSU108_250410_0203__35,NMSU108_250410_0203.wav,2,contact-like,0.8248826141944243,TRUE,0.9061043849149388,3.6367824308012806,21.607546758147578,-3.007931462956287,-0.7430541193508127,4.25836050296115
NMSU108_250410_0203__36,NMSU108_250410_0203.wav,2,contact-like,0.7772046238391274,FALSE,0.4276009762934545,4.279060931116076,20.919694537657886,4.4603494089643725,0.7110862457729361,4.087858793976775
NMSU108_250410_0203__37,NMSU108_250410_0203.wav,2,contact-like,0.9119516936075301,TRUE,1.3206847908151202,2.087447005573884,15.818647236099412,-8.198590296812096,-2.120230642559431,3.025692579987517
NMSU108_250410_0203__38,NMSU108_250410_0203.wav,2,contact-like,0.5506507267619846,FALSE,0.8104995102725017,4.412186699801465,21.319973226449246,4.77092093605683,0.7212185585475943,4.156544802430144
NMSU108_250410_0203__39,NMSU108_250410_0203.wav,2,contact-like,0.7801185889798969,FALSE,0.7225799776557971,2.5560753581198785,16.471613088001355,-5.873062960526382,-1.4946201717876413,3.298357603791228
NMSU108_250410_0203__40,NMSU108_250410_0203.wav,2,contact-like,0.9389854002934239,TRUE,1.8934755119578461,2.2390201246429733,18.634831096188517,-9.81498996030329,-2.2375740683101633,3.937987444642058
NMSU108_250410_0203__41,NMSU108_250410_0203.wav,2,contact-like,0.9058277101211565,TRUE,1.2306476593102063,3.8136477160687523,22.315343926780567,-1.7109576760198193,-0.578440097572706,4.281257269623747
NMSU108_250410_0203__42,NMSU108_250410_0203.wav,2,contact-like,0.5597823711596596,FALSE,-0.4213167586459087,3.61087980232219,18.52858503516765,5.173991689800164,0.9346051537967703,3.544651386979094
NMSU108_250410_0203__43,NMSU108_250410_0203.wav,6,contact-like,7.017805967757956e-4,FALSE,0.934673159685163,6.709444649171229,29.14555247154921,0.43559521154792674,0.12706416338453513,5.0988727786569505
NMSU108_250410_0203__44,NMSU108_250410_0203.wav,6,contact-like,0.007413090957542161,FALSE,1.011436007997373,5.399093755679797,28.616801115253274,-0.6817568468929481,-0.04483359813918848,5.158084509613982
NMSU108_250410_0203__45,NMSU108_250410_0203.wav,6,contact-like,0.3541924424459435,FALSE,1.108906190742055,3.603709821007631,23.920061135647195,-5.948260426785717,-1.2187634384654977,4.483404753449431
NMSU108_250410_0203__46,NMSU108_250410_0203.wav,2,contact-like,0.7506651238385563,FALSE,0.5039480165851173,0.7164948419367598,6.029091219511134,-5.876405810506025,-1.8744722282909372,1.1320738770990282
NMSU108_250410_0203__47,NMSU108_250410_0203.wav,2,contact-like,0.6597183565069502,FALSE,0.6092858727038023,3.114959288457781,17.559528009621268,-5.183540840523375,-1.327324477436445,3.487956879380217
NMSU108_250410_0203__48,NMSU108_250410_0203.wav,2,contact-like,0.8233083383397075,TRUE,0.43732404621637083,0.8514900339517284,6.6088539908640165,-6.488974594643111,-1.925108877422712,1.2234141805200487
NMSU108_250410_0203__49,NMSU108_250410_0203.wav,6,contact-like,0.020552321748837643,FALSE,1.2293884314663623,4.6050533988539595,28.32974256376719,-2.381522958183344,-0.4722893512271859,5.057428477051726
NMSU108_250410_0203__50,NMSU108_250410_0203.wav,3,contact-like,0.9702323498964102,TRUE,0.6687672861515697,-0.3899212196079678,-7.443277642726137,-18.053516310353434,-4.177280870678327,-1.586102368590364
NMSU110_250329_0157__1,NMSU110_250329_0157.wav,4,contact-like,0.9834498278088843,TRUE,2.4491953313034283,-1.3846984007339034,-8.550831079784754,-26.095334994968162,-6.16365334153404,-1.3708079478712172
NMSU110_250329_0157__2,NMSU110_250329_0157.wav,4,contact-like,0.9943909437159629,TRUE,1.9050168459506365,-1.5016445238387448,-11.117487539811572,-26.31479207089328,-6.264851061108015,-1.7825396082372755
NMSU110_250329_0157__3,NMSU110_250329_0157.wav,6,contact-like,0.368572830057252,FALSE,0.7018795291788679,-2.6021618478271202,-20.42116725870966,-3.6415319672730995,0.023922781047918604,-3.8791519424886793
NMSU110_250329_0157__4,NMSU110_250329_0157.wav,3,contact-like,0.6574056796616397,FALSE,-0.10134013750743748,-0.6761550722976618,-8.335159774775372,-2.21158024019198,-1.2384014999889352,-1.5680586121053786
NMSU110_250329_0157__5,NMSU110_250329_0157.wav,4,contact-like,0.9891690331276795,TRUE,1.8982826335990746,-1.6821867884968078,-12.522015312755428,-25.589665180609245,-6.19552704453697,-2.038498880621919
NMSU110_250329_0157__6,NMSU110_250329_0157.wav,4,contact-like,0.9891392400858174,TRUE,2.1764521361242353,-1.301653357986905,-9.224164010670767,-25.50661868208054,-6.081356970074079,-1.4499956390829176
NMSU110_250329_0157__7,NMSU110_250329_0157.wav,3,contact-like,0.9739494588313415,TRUE,1.1530194459844585,-0.8040940462061549,-7.348064814643558,-12.343212273531597,-3.3419966375850656,-1.44249034142209
NMSU110_250329_0157__8,NMSU110_250329_0157.wav,3,contact-like,0.9696485077529788,TRUE,1.6971395597730534,-0.22951790628878505,-0.7043175970775202,-16.563031204787375,-4.109836546184919,-0.09537169551564173
NMSU110_250329_0157__9,NMSU110_250329_0157.wav,3,contact-like,0.9429482165989942,TRUE,1.544555747269483,-1.529458420256235,-11.381289388826897,-15.521370466292643,-4.027629343273542,-2.10023963665677
NMSU110_250329_0157__10,NMSU110_250329_0157.wav,3,contact-like,0.9670644914020763,TRUE,1.4055031052247888,0.1083698920713454,2.023310512906618,-13.855050436876754,-3.3788776075862863,0.4297982432870774
NMSU110_250329_0157__11,NMSU110_250329_0157.wav,4,contact-like,0.9884534805779296,TRUE,2.5423427864222963,-1.1586009872613308,-8.043263730218946,-26.27644391058389,-6.1512756025814035,-1.1385809800596327
NMSU110_250329_0157__12,NMSU110_250329_0157.wav,4,contact-like,0.9830467269875873,TRUE,2.079426645153901,-1.967605006819299,-13.891947311747732,-25.912175044497886,-6.455173460247419,-2.3735752127142042
NMSU110_250329_0157__13,NMSU110_250329_0157.wav,2,contact-like,0.7373880708701313,FALSE,1.925673637237214,2.0071927918376575,15.838140365905875,-9.74341084744433,-2.4049536860012033,2.909265635254851
NMSU111_250309_0040__1,NMSU111_250309_0040.wav,1,non-contact,8.180271102415742e-19,FALSE,-4.978269827119416,-2.2577131180216012,-3.734498350959737,31.590722397492843,9.30253318190346,-0.47998953824950175
NMSU111_250309_0040__2,NMSU111_250309_0040.wav,1,non-contact,7.500787623581817e-21,FALSE,-5.349331237713261,-1.1382950192672843,-3.8556646559528573,32.3223945337511,9.4040108048893,-0.45499537354422526
NMSU111_250309_0040__3,NMSU111_250309_0040.wav,1,non-contact,3.0503900962685248e-12,FALSE,-3.967059523824603,-2.311678330935993,-2.935161561564712,31.096271693051268,9.194647821185686,-0.48006387269211725
NMSU111_250309_0040__4,NMSU111_250309_0040.wav,1,non-contact,4.348638138179367e-19,FALSE,-5.054070778800593,-1.5580734472468836,-3.8543725135611884,32.066249652258314,9.35046962141762,-0.44366412079049067
NMSU111_250309_0040__5,NMSU111_250309_0040.wav,1,non-contact,2.822838239324667e-48,FALSE,-8.760425888805736,-0.44577497557147355,2.5961256315732717,38.51579834622276,10.216363939044573,0.6001790740518479
NMSU111_250309_0040__6,NMSU111_250309_0040.wav,1,non-contact,2.7794480700378574e-41,FALSE,-6.718643144065117,2.2000418096086043,6.005190303752329,36.5398185399419,9.918570550677874,1.180183170083037
NMSU121_250331_0164__1,NMSU121_250331_0164.wav,3,contact-like,0.970679092910261,TRUE,1.0099786351144642,-0.05036546336757036,-1.3153248155520814,-11.405248710058984,-3.1412441408657052,-0.06848120903683619
NMSU121_250331_0164__2,NMSU121_250331_0164.wav,3,contact-like,0.9469041829586492,TRUE,1.053360584748595,0.6575387899040528,5.508545645779859,-12.11892143347795,-3.0466684973262765,0.862414477112761
NMSU123_250321_0115__1,NMSU123_250321_0115.wav,1,non-contact,7.851850616277385e-153,FALSE,-12.897341333147784,-1.5648538927778937,4.802241307775422,45.43585079695048,11.373104127643206,1.0697299220590502
NMSU123_250321_0115__2,NMSU123_250321_0115.wav,1,non-contact,1.3768467414859485e-65,FALSE,-9.050478871675228,-0.3992556878105163,2.3828563878343076,42.74211034432676,11.011375459430315,0.7036766984491257
NMSU123_250321_0115__3,NMSU123_250321_0115.wav,1,non-contact,1.2496466214966928e-32,FALSE,-6.430586615564294,0.5301323143072159,2.7794415182072623,35.361748325596196,9.649580034015276,0.5387525537042527
NMSU123_250321_0115__11,NMSU123_250321_0115.wav,2,contact-like,0.8448875167183098,TRUE,0.7741140452313263,1.7356909803612792,11.130503286693502,-9.35884945435705,-2.414643017055891,2.130973694565764
NMSU123_250406_0197__1,NMSU123_250406_0197.wav,1,non-contact,6.909576993033892e-15,FALSE,-4.69525232543344,-3.208921030236776,-3.085432964679374,30.807980657489043,9.152440103290179,-0.5007515645594688
NMSU123_250406_0197__2,NMSU123_250406_0197.wav,1,non-contact,2.679682415184064e-7,FALSE,-2.7437993530473888,0.7339841192989826,4.864033227053994,28.850237637236994,8.452808412311175,0.6195852735071091
NMSU123_250406_0197__3,NMSU123_250406_0197.wav,1,non-contact,1.536394796440797e-16,FALSE,-4.9932332024626325,-1.529504045930669,-1.118560606024038,31.896757429274576,9.018219026324847,-0.16636589383793787
NMSU123_250406_0197__4,NMSU123_250406_0197.wav,1,non-contact,8.417989137037715e-28,FALSE,-6.020062112175411,1.1518767142624713,4.140531349489661,36.01751377982533,9.78087619185219,0.6889855840234665
NMSU123_250406_0197__5,NMSU123_250406_0197.wav,1,non-contact,4.796101980593344e-11,FALSE,-3.745159567003672,0.2760145132046782,-4.619005821714508,33.10867264594616,9.476341279742815,-0.28649475639773325
NMSU123_250406_0197__7,NMSU123_250406_0197.wav,1,non-contact,3.4196967374683654e-13,FALSE,-4.054950616305274,-0.6327915399450366,-4.5812965228650615,32.93236736964764,9.456224473712542,-0.41042692056013064
NMSU123_250406_0197__8,NMSU123_250406_0197.wav,1,non-contact,2.4916076595535912e-27,FALSE,-6.016710113460265,0.40305580270671276,3.0392033355248014,35.23580613874231,9.668027909991839,0.556670007946959
NMSU123_250406_0197__9,NMSU123_250406_0197.wav,1,non-contact,3.4274953761432634e-32,FALSE,-4.123701277017994,3.326574816796009,7.943501194974253,32.35737224518596,8.921127351520159,1.2052632548837572
NMSU123_250406_0197__10,NMSU123_250406_0197.wav,1,non-contact,2.097173062483076e-60,FALSE,-7.439438243128787,1.6048183350658192,3.184617230899286,40.93964953334929,10.680945428607561,1.105144140961638
NMSU123_250406_0197__11,NMSU123_250406_0197.wav,1,non-contact,9.396605176899932e-79,FALSE,-9.8255220080511,2.27565740977277,5.937539668738227,40.64804450667604,11.078983339068987,1.5878188588647753
NMSU123_250406_0197__12,NMSU123_250406_0197.wav,2,contact-like,0.5980410519814481,FALSE,-0.10744966576941886,1.377502709503624,11.639101354268377,-2.8035287644767104,-1.1417897617839792,2.4670439937143236
NMSU123_250406_0197__13,NMSU123_250406_0197.wav,2,contact-like,0.8284007511698606,TRUE,0.5111148392276812,4.826394694069604,21.964294958402785,4.5011464344303755,0.6902757012821219,4.26703274035739
NMSU123_250406_0197__14,NMSU123_250406_0197.wav,2,contact-like,0.8463305074979908,TRUE,0.6487860271538057,4.426366208587235,22.673904231088528,1.7977080678272719,0.16520580887565833,4.309291002991667
NMSU123_250406_0197__15,NMSU123_250406_0197.wav,6,contact-like,3.535809887109339e-13,FALSE,-0.717421763336809,-2.4124640115265596,-10.123040384904591,17.90799565929355,3.4897156083560965,-1.9809982798070997
NMSU123_250406_0197__16,NMSU123_250406_0197.wav,6,contact-like,1.16658888322634e-7,FALSE,-1.0963806033173373,-0.2201417005246949,-5.6955621215101395,18.857562132206372,3.471563609836199,-0.9967728278608413
NMSU123_250406_0197__17,NMSU123_250406_0197.wav,1,contact-like,1.8120086640993622e-22,FALSE,-3.070579390003119,-4.07014910471977,-13.187190098471122,21.304881904991372,3.9058673703647635,-3.1155103466482252
NMSU123_250406_0197__18,NMSU123_250406_0197.wav,2,contact-like,0.9303976346305606,TRUE,1.914421382621051,3.46590366242591,22.396133020815167,-6.583956713200139,-1.5183752453350046,4.452352164032927
NMSU123_250406_0197__19,NMSU123_250406_0197.wav,2,contact-like,0.878723194328477,TRUE,1.3274042003104065,3.8408743452217626,23.120240537139562,-3.3832447791777707,-0.8554138815425851,4.546295759919158
NMSU123_250406_0197__20,NMSU123_250406_0197.wav,2,contact-like,0.7804338619797021,FALSE,0.030299984662751134,2.960192796497004,17.189682006053093,3.9623745251153033,0.811177285907366,3.380853770020476
NMSU123_250406_0197__21,NMSU123_250406_0197.wav,1,non-contact,2.2879384297674414e-42,FALSE,-7.863571647617201,-0.3348254376464923,2.933486373655927,38.089366144363666,10.207160981891253,0.6050751783876328
NMSU123_250406_0197__22,NMSU123_250406_0197.wav,1,non-contact,6.461750228233962e-24,FALSE,-5.544488227957347,-0.8068449052806713,0.9720997942467628,33.621060562587644,9.264299424884417,0.26951491618441625
NMSU123_250406_0197__23,NMSU123_250406_0197.wav,1,non-contact,4.536652308483136e-12,FALSE,-4.312230573494977,-2.5822032614105765,-1.7158449247285794,31.01329156231644,8.964107545611956,-0.35145589364779906
NMSU159_250326_0138__2,NMSU159_250326_0138.wav,1,non-contact,1.0670743808227257e-21,FALSE,-3.8681774476376027,4.293121086189752,7.195444895200818,30.603694825911447,8.655868562457659,1.0842041947870165
NMSU159_250326_0138__4,NMSU159_250326_0138.wav,1,non-contact,4.036626477971469e-24,FALSE,-5.447077834252892,-4.391273456915165,-1.5251811912155002,33.94612423399929,9.1167869889713309,-0.03942340826703028
NMSU159_250326_0138__5,NMSU159_250326_0138.wav,1,non-contact,5.1186925846378394e-26,FALSE,-5.136996114833779,-1.1571193162026832,0.11805593585402083,33.59958745780491,9.073840173480608,0.19409090066241308
NMSU159_250326_0138__10,NMSU159_250326_0138.wav,1,non-contact,2.3043999895002292e-24,FALSE,-4.060676759923666,0.6299354203547775,2.624329953218546,31.81718500126054,8.910120042560198,0.4267173388032822
NMSU159_250326_0138__11,NMSU159_250326_0138.wav,1,non-contact,2.321364861966166e-87,FALSE,-10.831101597054346,2.1020538618973763,5.444047184148106,41.004321129963856,11.210401567218401,1.432380674126616
NMSU159_250326_0138__12,NMSU159_250326_0138.wav,1,non-contact,6.730614014686235e-17,FALSE,-4.225741264157425,1.2282715631224854,5.008304865292949,32.315232961270254,8.917942079303362,0.898171780350676
NMSU159_250326_0138__13,NMSU159_250326_0138.wav,1,non-contact,8.919079894719062e-16,FALSE,-4.54272764791191,-0.022544946466440924,1.1531425596745566,32.08001964801274,8.972446473834612,0.2734372594385056
NMSU159_250326_0138__14,NMSU159_250326_0138.wav,1,non-contact,5.269396110396692e-34,FALSE,-6.531747816837966,0.28064298559988876,2.3190255775026274,35.322765773270724,9.659404786822893,0.5585067846803574
NMSU159_250326_0138__15,NMSU159_250326_0138.wav,1,non-contact,9.082765911125657e-22,FALSE,-4.344582311307973,2.335915860621131,6.238133180919046,32.471567821905175,8.904454263446429,1.1187930085687547
NMSU159_250330_0158__1,NMSU159_250330_0158.wav,6,non-contact,0.03921708565485181,FALSE,-0.13561532295806156,-2.1834607362237515,-14.786512430602114,-0.24718367896728644,0.07350021652648668,-2.8907138130636305
NMSU159_250330_0158__2,NMSU159_250330_0158.wav,6,non-contact,0.015945331269223633,FALSE,1.1806650768285394,-0.5010589801829191,-9.462761525729185,5.63985769659038,1.3319535577274344,-1.591911556479463
NMSU159_250330_0158__3,NMSU159_250330_0158.wav,6,non-contact,0.031667148178543665,FALSE,-0.18684780242578097,-0.10828440800794797,2.525853261911918,10.848607646125158,2.734237226245501,-0.672083141562471
NMSU159_250330_0158__4,NMSU159_250330_0158.wav,6,non-contact,0.0014476374404361655,FALSE,0.7835122973085425,0.058025122768516124,4.62817538090299,11.098487871215523,2.6505735242343924,-0.332355795708427
NMSU159_250330_0158__5,NMSU159_250330_0158.wav,2,non-contact,0.6829818006646488,FALSE,0.5464023897304215,1.789732180535445,10.932373440878559,-9.089288394799242,-2.403502193691633,2.130484936478606
NMSU159_250330_0158__6,NMSU159_250330_0158.wav,6,non-contact,4.2886046325635706e-5,FALSE,0.7560703690706599,0.17612037561663618,5.349968723284658,11.18099298269712,2.7483573281742117,0.06582447672175451
NMSU159_250330_0158__8,NMSU159_250330_0158.wav,6,non-contact,0.0032608126296577843,FALSE,-0.2599554458055188,-0.9063767083822749,-5.260918218253249,14.286537388171988,2.817104848620989,-1.0963779709310622
NMSU159_250330_0158__9,NMSU159_250330_0158.wav,2,contact-like,0.6641371617296874,FALSE,0.6439266490328861,5.759788687316375,23.438098610461758,4.695927537419459,0.6130220615840933,4.473933336976042
NMSU159_250330_0158__10,NMSU159_250330_0158.wav,2,contact-like,0.8383811515984945,TRUE,1.720146475518731,5.059272689812931,26.203929935362893,0.42530269786402725,-0.10657791555156489,4.924928782227507
NMSU159_250330_0158__11,NMSU159_250330_0158.wav,6,contact-like,2.4830769695346675e-5,FALSE,0.6523887493490097,6.332027124936298,29.183623834433206,0.29571487510594446,0.0651104939706109,5.126088736298552
NMSU159_250330_0158__12,NMSU159_250330_0158.wav,2,contact-like,0.9355667417896121,TRUE,1.6469232211019291,3.0049085214091353,20.006350943965348,-7.274262316118667,-1.7636034166835763,3.9874035098581224
NMSU159_250330_0158__13,NMSU159_250330_0158.wav,2,contact-like,0.9170246456327994,TRUE,1.8309773524030564,2.099968595069115,14.136237883863451,-15.866557083952397,-3.8362028276943185,2.8463448264627367
NMSU159_250330_0158__14,NMSU159_250330_0158.wav,2,contact-like,0.8792322154226978,TRUE,0.6988628362849235,3.6573937596232646,20.85951796852816,0.7251465802911776,-0.20292082190742272,4.006184218171111
NMSU159_250330_0158__15,NMSU159_250330_0158.wav,1,non-contact,6.39285584310171e-22,FALSE,-4.255620803329544,2.1381976505790234,5.999115943877638,32.45114789578215,8.913633378741839,1.1227252461938768
NMSU159_250330_0158__16,NMSU159_250330_0158.wav,1,non-contact,4.2219523175933026e-33,FALSE,-6.592792276487586,-0.42009317425511916,1.6673900458188247,35.28640676762508,9.669515641925432,0.5439052560357956
NMSU162_250406_0191__1,NMSU162_250406_0191.wav,1,non-contact,2.2901724605880624e-177,FALSE,-12.887494332120395,0.6560507079920432,5.736776599693899,45.18553825283068,11.331619294879534,1.1561559417276293
NMSU162_250406_0191__2,NMSU162_250406_0191.wav,1,non-contact,3.210571984403994e-58,FALSE,-8.610702631915084,-1.1754161876087421,1.4998165888536379,42.693203550821856,11.00731662153969,0.623638031723967
NMSU162_250406_0191__3,NMSU162_250406_0191.wav,1,non-contact,1.927568483454708e-70,FALSE,-7.482141808255819,0.9807075756863068,2.7047934040759785,41.20676469415056,10.76764205336342,1.0092711427240282
NMSU162_250406_0191__4,NMSU162_250406_0191.wav,1,non-contact,1.3183088464026275e-65,FALSE,-8.282094154907078,-0.8372089065633067,1.8974611345812469,42.114107797230815,10.934130700824358,0.7270505406885056
NMSU162_250406_0191__5,NMSU162_250406_0191.wav,1,non-contact,6.322867818041536e-22,FALSE,-4.823654125683348,-2.1049895496016346,-0.5516561959209788,33.67198999057638,9.146952661273577,0.09909742856310888
NMSU162_250406_0191__6,NMSU162_250406_0191.wav,1,non-contact,2.675605885908323e-28,FALSE,-5.3302814674199785,-1.4100716573547387,-0.0847560114348781,33.90353095314987,9.185506852862932,0.15606164717959448
NMSU162_250406_0191__7,NMSU162_250406_0191.wav,1,non-contact,1.5385451890026904e-8,FALSE,-3.5858498843626756,-1.4462359901641937,-0.8305178499936355,30.697458539439097,8.763778718707659,-0.25079132830811457
NMSU162_250406_0191__8,NMSU162_250406_0191.wav,1,non-contact,2.852015699524509e-13,FALSE,-4.377290458636091,-1.2126757042362517,-0.5942234861517502,31.577481545764574,8.925700219867327,-0.17931223129940943
NMSU162_250406_0191__9,NMSU162_250406_0191.wav,1,non-contact,1.3345260307246103e-28,FALSE,-5.725781010119868,-0.1280062761195012,1.7162273473807022,33.977335968664626,9.307976754901507,0.4079412796525864
NMSU162_250406_0191__11,NMSU162_250406_0191.wav,3,contact-like,0.8003002491778255,TRUE,1.2307433144019893,0.5926867409392671,6.426729021155233,-10.377851236185567,-2.8062696135066965,1.2609356620340257
NMSU162_250406_0191__12,NMSU162_250406_0191.wav,6,non-contact,0.39251682299416435,FALSE,0.37782323689965397,-0.16469039473574648,3.258792223734,-3.8687851769086157,-1.597342935802839,0.35185694480227514
NMSU162_250406_0191__13,NMSU162_250406_0191.wav,1,non-contact,0.009143633565349729,FALSE,-1.886386960357966,-0.6546883845159877,-0.3136821011715055,0.818376147861958,8.470625909564593,-0.0808642826051803
NMSU162_250406_0191__14,NMSU162_250406_0191.wav,3,contact-like,0.967579050164075,TRUE,1.032302975539186,-0.08587648658451398,-1.6632132734927867,-11.702974020486556,-3.1539191877864816,-0.09731173729611353
NMSU162_250406_0191__15,NMSU162_250406_0191.wav,3,contact-like,0.9847394142298433,TRUE,1.2362015046142463,-0.8721392732540348,-8.053905641489255,-15.406419406262215,-3.9493999159358957,-1.479894520995149
NMSU162_250406_0191__16,NMSU162_250406_0191.wav,3,contact-like,0.971730011488712,TRUE,1.3860612713738423,-0.8661959413508835,-7.632454057594688,-13.43967193642959,-3.5235407030605295,-1.473785998579988
NMSU162_250406_0191__17,NMSU162_250406_0191.wav,3,contact-like,0.8852061040145056,TRUE,0.2743721480692407,-0.8718896494111701,-8.250191366710162,-3.4391117678407226,-1.3210148489498117,-1.6677294990987868
NMSU162_250406_0191__18,NMSU162_250406_0191.wav,3,contact-like,0.9831996201882428,TRUE,1.262207475744729,-0.562438430814212,-6.700427739954647,-15.067034796477133,-3.9194717085384347,-1.2658162734479994
NMSU162_250406_0191__19,NMSU162_250406_0191.wav,3,contact-like,0.9841953593999122,TRUE,1.2129808938118023,-0.5065976218115189,-6.0562518577559254,-18.83153540403147,-4.306848493816755,-1.198347034213075
NMSU162_250406_0191__20,NMSU162_250406_0191.wav,2,contact-like,0.8217938794501672,TRUE,1.3728259589547533,0.9248392440811203,7.786997704022275,-10.905417944576389,-2.8818823969387033,1.7156501987008959
NMSU162_250406_0191__21,NMSU162_250406_0191.wav,3,contact-like,0.9748970245602195,TRUE,1.1374587044049234,-1.3859452314367116,-11.467435047916018,-13.943841406309966,-3.8162884390377023,-2.116036655661592
NMSU162_250406_0191__22,NMSU162_250406_0191.wav,3,contact-like,0.9480789782008061,TRUE,1.097696548287409,0.2170306726699201,4.012565359615592,-11.040840234460287,-2.955182520153425,0.7235804774789719
NMSU162_250406_0191__23,NMSU162_250406_0191.wav,3,contact-like,0.9582072174635324,TRUE,1.2033894050121534,-0.20722110954040798,-2.5165098415592584,-12.792961398926256,-3.358901468517683,-0.3617860379637571
